source_site,search_term,listing_title,listing_url,seller_name,seller_url,price_text,shipping_text,orders_text,rating_text,store_rating_text,image_url,brand,calibre,movement_family,movement_type,display_type,hands,has_date,has_day,has_chronograph,has_small_seconds,has_gmt,mechanical_or_quartz,mechaquartz,listing_kind,estimated_price_usd_min,estimated_price_usd_max,seller_count_for_same_calibre,sample_listing_url,listing_count,confidence_score,raw_brand,raw_calibre,raw_type,description_snippet
aliexpress.com,eta 28362 movement,Authentic Tianjin Seagull 2836 Movement 2836-2 Automatic Movement Watch Movement Accessories Silver Replacement,https://www.aliexpress.com/item/1005007907833087.html,,,74.69 - 149.38,,5 sold,3,,//ae-pic-a1.aliexpress-media.com/kf/S170d9bd20e79428ba25a1aec6fe5fc88Q.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,74.69,149.38,,https://www.aliexpress.com/item/1005007907833087.html,1,0.6,,,,Authentic Tianjin Seagull 2836 Movement 2836-2 Automatic Movement Watch Movement Accessories Silver Replacement
aliexpress.com,eta 28362 movement,Yelang V1022 ETA 2824 Automatic Mechanical movement Brand Watch Luminous 10ATM 100M Waterproof Men Watch Military Style Watches,https://www.aliexpress.com/item/1005006508697272.html,,,540.03 - 1318.18,,5 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S972ea84f09454469ae0db4def44238e36.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,540.03,1318.18,,https://www.aliexpress.com/item/1005006508697272.html,1,0.6,,,,Yelang V1022 ETA 2824 Automatic Mechanical movement Brand Watch Luminous 10ATM 100M Waterproof Men Watch Military Style Watches
aliexpress.com,eta 61.111 movement,for PAM 6152 Stainless Steel Case Applicable ETA 6497/6498/ST3600 Movement High-end Vintage 10ATM Waterproof Case Solid Bottom,https://www.aliexpress.com/item/1005008596288789.html,,,20.99 - 23.21,,49 sold,4.4,,//ae-pic-a1.aliexpress-media.com/kf/S323f3b6fecc9441288168e0e57af15ba9.jpg,ETA,,,,,,,,,,,unknown,False,unclear,20.99,23.21,,https://www.aliexpress.com/item/1005008596288789.html,1,0.5,,,,for PAM 6152 Stainless Steel Case Applicable ETA 6497/6498/ST3600 Movement High-end Vintage 10ATM Waterproof Case Solid Bottom
aliexpress.com,eta 61.111 movement,PAM 6154 6152 Watch Case Vintage Case Stainless Steel Bubble Mirror Water Resistant Case for ETA6497/6498 movement P1 P2 Case,https://www.aliexpress.com/item/1005007485703076.html,,,22.19 - 24.43,,135 sold,4.7,,//ae-pic-a1.aliexpress-media.com/kf/S05b3a6011023489c99f4e6611418d01dJ.jpg,ETA,,,,,,,,,,,unknown,False,watch_with_movement,22.19,24.43,,https://www.aliexpress.com/item/1005007485703076.html,1,0.6,,,,PAM 6154 6152 Watch Case Vintage Case Stainless Steel Bubble Mirror Water Resistant Case for ETA6497/6498 movement P1 P2 Case
aliexpress.com,eta 61.111 movement,316L Steel 47mm Case for PAM 6154 Watch Parts Dome Glass Retro Case Watch Face Hands Suitable for ETA 6497/6498/ST3600 Movement,https://www.aliexpress.com/item/1005008722830535.html,,,31.59 - 35.75,,8 sold,3,,//ae-pic-a1.aliexpress-media.com/kf/S47a0c50ebaa54a8daa6740d4bc595e48K.jpg,ETA,,,,,,,,,,,unknown,False,watch_with_movement,31.59,35.75,,https://www.aliexpress.com/item/1005008722830535.html,1,0.6,,,,316L Steel 47mm Case for PAM 6154 Watch Parts Dome Glass Retro Case Watch Face Hands Suitable for ETA 6497/6498/ST3600 Movement
aliexpress.com,eta 63.041 movement,Mod NH35 Automatic Movement Crown 3.0H 6.0H Movement Automatic Mechanical SKX007 SKX009 NH35 Watch Movement,https://www.aliexpress.com/item/1005011649595663.html,,,96.19 - 137.41,,,,,//ae-pic-a1.aliexpress-media.com/kf/Scefbcee9bf1e4678bec95e84c702fca5H.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,96.19,137.41,,https://www.aliexpress.com/item/1005011649595663.html,1,0.6,,,,Mod NH35 Automatic Movement Crown 3.0H 6.0H Movement Automatic Mechanical SKX007 SKX009 NH35 Watch Movement
aliexpress.com,eta 63.041 movement,Watch Hands Fits VK63 VK63A quartz Movement Hands green luminous,https://www.aliexpress.com/item/1005009400945780.html,,,1.42 - 6.69,,65 sold,4.8,,//ae-pic-a1.aliexpress-media.com/kf/S0e97857e258a4503bd86dbf230cdd823C.jpg,,VK63,,,,,,,,,,quartz,True,watch_with_movement,1.42,6.69,,https://www.aliexpress.com/item/1005009400945780.html,1,0.9,,VK63,,Watch Hands Fits VK63 VK63A quartz Movement Hands green luminous
aliexpress.com,eta 7001 movement,Watch Hands for Chopard Classic 163154 36mm Fit for ETA/PESEUX 7001 Watch Movement,https://www.aliexpress.com/item/1005011525539386.html,,,39.79 - 46.81,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sbf56762fd1a140258e92585cd2e4e4f0s.jpg,ETA,,,,,,,,,,,unknown,False,watch_with_movement,39.79,46.81,,https://www.aliexpress.com/item/1005011525539386.html,1,0.6,,,,Watch Hands for Chopard Classic 163154 36mm Fit for ETA/PESEUX 7001 Watch Movement
aliexpress.com,eta 7001 movement,Seagull Official DIY Watch Repair Parts - Original Sea-Gull ST1701 Automatic Movement with Date Display 3 O‘Clock,https://www.aliexpress.com/item/1005009901984825.html,,,50.19 - 100.38,,14 sold,4,,//ae-pic-a1.aliexpress-media.com/kf/S0e242c240d234160bcef52eadbaaa2778.png,,,,,,,,,,,,mechanical,False,watch_with_movement,50.19,100.38,,https://www.aliexpress.com/item/1005009901984825.html,1,0.6,,,,Seagull Official DIY Watch Repair Parts - Original Sea-Gull ST1701 Automatic Movement with Date Display 3 O‘Clock
aliexpress.com,eta 7001 movement,Watch movement made in Dandong China 7750 old movement broken movement   available for maintenan 3 6 9 Small seconds,https://www.aliexpress.com/item/1005010050331927.html,,,24.59 - 55.89,,106 sold,4.8,,//ae-pic-a1.aliexpress-media.com/kf/Sbd77b1666985476ea67fa4220ede3b1eA.jpg,,,,,,,,,,,,unknown,False,watch_with_movement,24.59,55.89,,https://www.aliexpress.com/item/1005010050331927.html,1,0.6,,,,Watch movement made in Dandong China 7750 old movement broken movement   available for maintenan 3 6 9 Small seconds
aliexpress.com,eta 7001 movement,Watch Accessories Domestic 7750 Non Functional Faulty Movement For Beginners To Practice Disassembly Research,https://www.aliexpress.com/item/1005010185954544.html,,,33.79 - 84.47,,35 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S4e66b259393744849df78baf95db32b9b.jpg,ISA,,,,,,,,,,,quartz,False,watch_with_movement,33.79,84.47,,https://www.aliexpress.com/item/1005010185954544.html,1,0.6,,,,Watch Accessories Domestic 7750 Non Functional Faulty Movement For Beginners To Practice Disassembly Research
aliexpress.com,eta 7001 movement,Watch accessories made in China Dandong 7750 movement broken movement old movement for repair practice disassembly no exercise,https://www.aliexpress.com/item/1005009843173895.html,,,29.59 - 59.18,,93 sold,4.7,,//ae-pic-a1.aliexpress-media.com/kf/S8deda35c313a4b4d97fc7e4e73a5bd94N.jpg,ISA,,,,,,,,,,,quartz,False,watch_with_movement,29.59,59.18,,https://www.aliexpress.com/item/1005009843173895.html,1,0.6,,,,Watch accessories made in China Dandong 7750 movement broken movement old movement for repair practice disassembly no exercise
aliexpress.com,eta 7001 movement,Watch accessories China Dandong movement 7750 movement broken movement NO movement 1pc black and white calendar randomly shipped,https://www.aliexpress.com/item/1005009789760739.html,,,15.55 - 37.84,,91 sold,4.8,,//ae-pic-a1.aliexpress-media.com/kf/S3cf3e8783c574065b73f722d6c8b6666a.jpg,,,,,,,,,,,,unknown,False,watch_with_movement,15.55,37.84,,https://www.aliexpress.com/item/1005009789760739.html,1,0.6,,,,Watch accessories China Dandong movement 7750 movement broken movement NO movement 1pc black and white calendar randomly shipped
aliexpress.com,eta 7001 movement,Tianjin Seagull ST1646 Hollow Mechanical Movement TY2809 Automatic Skeletonized Self-winding Mechanism Watch Replace Parts,https://www.aliexpress.com/item/1005008960686489.html,,,36.19,,45 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S493ab7700bb446e8afbfafe87f2b34411.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,36.19,36.19,,https://www.aliexpress.com/item/1005008960686489.html,1,0.6,,,,Tianjin Seagull ST1646 Hollow Mechanical Movement TY2809 Automatic Skeletonized Self-winding Mechanism Watch Replace Parts
aliexpress.com,eta 7001 movement,Watch Hands bgw9/C3 Blue Green Luminous fit NH-35-36 Movement Mechanical Wrist Watch Accessories Silver Gold Rose Gold Black red,https://www.aliexpress.com/ssr/300001493/welcomegiftspmpc?spm=pm.sr&businessCode=ug&productIds=1005010130005679&pha_manifest=ssr&source_position=app_home_moretolove_wg&_immersiveMode=true&disableNav=YES&sourceName=SEARCH&skuId=12000051246599196,,,,,239 sold,4.5,,//ae-pic-a1.aliexpress-media.com/kf/Sd2c8e6a48f2c459d997bbefc5e4cbaddH.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,,,,https://www.aliexpress.com/ssr/300001493/welcomegiftspmpc?spm=pm.sr&businessCode=ug&productIds=1005010130005679&pha_manifest=ssr&source_position=app_home_moretolove_wg&_immersiveMode=true&disableNav=YES&sourceName=SEARCH&skuId=12000051246599196,1,0.6,,,,Watch Hands bgw9/C3 Blue Green Luminous fit NH-35-36 Movement Mechanical Wrist Watch Accessories Silver Gold Rose Gold Black red
aliexpress.com,eta 7001 movement,7750 Watch Automatic Movement 27 Jewels Chronograph Mechanical Movement Small Second At 9 For ETA 7753 7750 Movement Watch Parts,https://www.aliexpress.com/item/1005004271868865.html,,,126.99 - 208.18,,95 sold,4.6,,//ae-pic-a1.aliexpress-media.com/kf/S915982c3557a416b9a750ec28fdcae21s.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,126.99,208.18,,https://www.aliexpress.com/item/1005004271868865.html,1,0.6,,,,7750 Watch Automatic Movement 27 Jewels Chronograph Mechanical Movement Small Second At 9 For ETA 7753 7750 Movement Watch Parts
aliexpress.com,eta 7001 movement,17 Jewels 6498 mechanical hand winding vitage mens watch movement ST3621,https://www.aliexpress.com/item/1005006786051671.html,,,53.69 - 76.7,,51 sold,4.6,,//ae-pic-a1.aliexpress-media.com/kf/S151fe8f806764a37b1803465b1f44a26H.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,53.69,76.7,,https://www.aliexpress.com/item/1005006786051671.html,1,0.6,,,,17 Jewels 6498 mechanical hand winding vitage mens watch movement ST3621
aliexpress.com,eta 7001 movement,NEW PIERRE PHILIPPE Field Watch Black Enamel Dial Retro Arrow Pilot Watch Men Mechanical Manual Hand Wind Watch ST17,https://www.aliexpress.com/item/1005008622569306.html,,,161.93 - 536.29,,82 sold,4.4,,//ae-pic-a1.aliexpress-media.com/kf/Sab5309217db3464ba2ebe9a68661aa8dT.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,161.93,536.29,,https://www.aliexpress.com/item/1005008622569306.html,1,0.6,,,,NEW PIERRE PHILIPPE Field Watch Black Enamel Dial Retro Arrow Pilot Watch Men Mechanical Manual Hand Wind Watch ST17
aliexpress.com,eta 7001 movement,Seagull Manual Winding 2 Register Mechanical Chronograph TY2901 - ST1901 Movement 31.3mm Clock Movement,https://www.aliexpress.com/item/10000091395990.html,,,129.89 - 350,,90 sold,4.9,,//ae-pic-a1.aliexpress-media.com/kf/Uc623671741084473843e4b90b0893ee51.jpg,,,,,,,,,,,,mechanical,False,unclear,129.89,350.0,,https://www.aliexpress.com/item/10000091395990.html,1,0.5,,,,Seagull Manual Winding 2 Register Mechanical Chronograph TY2901 - ST1901 Movement 31.3mm Clock Movement
aliexpress.com,eta 7001 movement,"Miyota 8N24 Automatic mechanical Skeleton Movement | Automatic/Hand-Winding, 3-Hand with Stop-Second 11 1/2''' Parts replacement",https://www.aliexpress.com/item/1005010295944287.html,,,47.59 - 95.18,,29 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S3393c7521fdf4b82812ca927ed1d10f9q.jpg,Miyota,,,,,,,,,,,quartz,False,unclear,47.59,95.18,,https://www.aliexpress.com/item/1005010295944287.html,1,0.5,,,,"Miyota 8N24 Automatic mechanical Skeleton Movement | Automatic/Hand-Winding, 3-Hand with Stop-Second 11 1/2''' Parts replacement"
aliexpress.com,eta 7001 movement,Sea-Gull Couple Mechanical Watch Ultra-Thin ST18 Movement Automatic Wristwatch 316L Stainless Steel Watches 2026 New 1092/1092L,https://www.aliexpress.com/item/1005010634939298.html,,,926.56 - 2189.79,,,,,//ae-pic-a1.aliexpress-media.com/kf/S8119df77b8f845d2bb78aa8ae18b4a1fD.png,,,,,,,,,,,,mechanical,False,watch_with_movement,926.56,2189.79,,https://www.aliexpress.com/item/1005010634939298.html,1,0.6,,,,Sea-Gull Couple Mechanical Watch Ultra-Thin ST18 Movement Automatic Wristwatch 316L Stainless Steel Watches 2026 New 1092/1092L
aliexpress.com,eta 7001 movement,Japan Miyota 8215 Watch Movement Automatic Replace Mechanism 21 Jewels High Accuracy Tool Parts No second hand stop function,https://www.aliexpress.com/item/1005008291737777.html,,,21.98 - 68.32,,500+ sold,4.3,,//ae-pic-a1.aliexpress-media.com/kf/Sc4945ecfeb7e47efab2efe215cdf9555z.jpg,Miyota,,,,,,,,,,,quartz,False,watch_with_movement,21.98,68.32,,https://www.aliexpress.com/item/1005008291737777.html,1,0.6,,,,Japan Miyota 8215 Watch Movement Automatic Replace Mechanism 21 Jewels High Accuracy Tool Parts No second hand stop function
aliexpress.com,eta 7001 movement,42mm Men's Watch ST36 Manual Winding Movement Stainless Steel Case Luminous Sapphire Glass,https://www.aliexpress.com/item/1005006286599725.html,,,97.19 - 114.04,,32 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Sff74f46b34c94199901063e34a0f4e04F.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,97.19,114.04,,https://www.aliexpress.com/item/1005006286599725.html,1,0.6,,,,42mm Men's Watch ST36 Manual Winding Movement Stainless Steel Case Luminous Sapphire Glass
aliexpress.com,eta 7001 movement,40MM DTN case suitable for 7750 automatic men's watch Made of solid steel sapphire material Tail code,https://www.aliexpress.com/item/1005009861791053.html,,,257.19,,8 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S1c21a82d692c41d591c693966648e4a5w.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,257.19,257.19,,https://www.aliexpress.com/item/1005009861791053.html,1,0.6,,,,40MM DTN case suitable for 7750 automatic men's watch Made of solid steel sapphire material Tail code
aliexpress.com,eta 7001 movement,2PC Watch Stem Fit Japan MODULE SWISS 785 2551 2555 4130 5030 1530 Movement NH35 VC00 VD53 8171 VX GL30 OS10 6P GM10 Part,https://www.aliexpress.com/item/1005006183102498.html,,,2.26 - 3.43,,16 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S5376a357a58d45ce9915bfd157fb594eQ.jpg,,OS10,,,,,,,,,,quartz,False,watch_with_movement,2.26,3.43,,https://www.aliexpress.com/item/1005006183102498.html,1,0.9,,OS10,,2PC Watch Stem Fit Japan MODULE SWISS 785 2551 2555 4130 5030 1530 Movement NH35 VC00 VD53 8171 VX GL30 OS10 6P GM10 Part
aliexpress.com,eta 7001 movement,High Quality 36/39mm Polished Bezel Case And Strap With Sapphire Crystal For Nh35 Nh36 Movement 28.5mm Dial Datejust Watch Mod,https://www.aliexpress.com/item/1005007633253499.html,,,34.99 - 79.52,,151 sold,4.5,,//ae-pic-a1.aliexpress-media.com/kf/S39013d4ccaa14efb91f7ee6353407018v.jpg,,,,,,,,,,,,quartz,False,watch_with_movement,34.99,79.52,,https://www.aliexpress.com/item/1005007633253499.html,1,0.6,,,,High Quality 36/39mm Polished Bezel Case And Strap With Sapphire Crystal For Nh35 Nh36 Movement 28.5mm Dial Datejust Watch Mod
aliexpress.com,eta 7001 movement,Pierre Philippe Retro Men Watch Ultra-Thin Watch 38mm Power reserve: 80 hours Hand Wind Mechanical Waterproof Reloj Hombre,https://www.aliexpress.com/item/1005009912688737.html,,,240.61 - 766.04,,18 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S446cf07705714d86b73a18cdb25a5e74Z.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,240.61,766.04,,https://www.aliexpress.com/item/1005009912688737.html,1,0.6,,,,Pierre Philippe Retro Men Watch Ultra-Thin Watch 38mm Power reserve: 80 hours Hand Wind Mechanical Waterproof Reloj Hombre
aliexpress.com,eta 7001 movement,New 7120 Movement 6 Hands Dandong Unified Machine 3/6/9 Small Second Fully Automatic Mechanical Watch Movement Accessories,https://www.aliexpress.com/item/1005006180684222.html,,,19.79 - 39.58,,24 sold,4.4,,//ae-pic-a1.aliexpress-media.com/kf/Sb57430613a4a424a924bfa0c9d405f71A.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,19.79,39.58,,https://www.aliexpress.com/item/1005006180684222.html,1,0.6,,,,New 7120 Movement 6 Hands Dandong Unified Machine 3/6/9 Small Second Fully Automatic Mechanical Watch Movement Accessories
aliexpress.com,eta 7001 movement,"Watch accessories China Dandong 7750 NO Sport, broken movement, unable to work",https://www.aliexpress.com/item/1005009865969785.html,,,37.59,,23 sold,4.8,,//ae-pic-a1.aliexpress-media.com/kf/Sac901d05258d408097b04bb7947d1a09O.jpg,,,,,,,,,,,,unknown,False,watch_with_movement,37.59,37.59,,https://www.aliexpress.com/item/1005009865969785.html,1,0.6,,,,"Watch accessories China Dandong 7750 NO Sport, broken movement, unable to work"
aliexpress.com,eta 7001 movement,"Watch accessories: Made in China, 7750 movement for repair. Watch technicians can disassemble, repair, maintain, repair, and pra",https://www.aliexpress.com/item/1005009870635291.html,,,16.25 - 37.81,,10 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S8a908cae78df4446bc6fbb6bd2e049434.jpg,ISA,,,,,,,,,,,quartz,False,watch_with_movement,16.25,37.81,,https://www.aliexpress.com/item/1005009870635291.html,1,0.6,,,,"Watch accessories: Made in China, 7750 movement for repair. Watch technicians can disassemble, repair, maintain, repair, and pra"
aliexpress.com,eta 7001 movement,"Watch accessories China Dandong 7750 movement, NO sport, faulty movement",https://www.aliexpress.com/item/1005009742889950.html,,,40.99 - 45.52,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/Sf183bfa87dc3435198df826790941f55v.jpg,,,,,,,,,,,,unknown,False,watch_with_movement,40.99,45.52,,https://www.aliexpress.com/item/1005009742889950.html,1,0.6,,,,"Watch accessories China Dandong 7750 movement, NO sport, faulty movement"
aliexpress.com,eta 7750 movement,New ETA 7750 Movement Six Needle Dual Calendar 9 O'clock Automatic Mechanical Movement Watch Accessories,https://www.aliexpress.com/item/1005010165881862.html,,,180.99 - 393.46,,19 sold,4,,//ae-pic-a1.aliexpress-media.com/kf/S9d6409d2258c4cb9b5403535543e2dbd7.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,180.99,393.46,,https://www.aliexpress.com/item/1005010165881862.html,1,0.6,,,,New ETA 7750 Movement Six Needle Dual Calendar 9 O'clock Automatic Mechanical Movement Watch Accessories
aliexpress.com,eta 7750 movement,2026 Men 40MM Stainless Steel Strap 2813 7750 Automatic Mechanical Movement Ceramic Bezel Sports Luminous Watches Relogio,https://www.aliexpress.com/item/1005011871467433.html,,,117.99 - 199.98,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sa230ebe8af0b456494bd1201e462f6839.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,117.99,199.98,,https://www.aliexpress.com/item/1005011871467433.html,1,0.6,,,,2026 Men 40MM Stainless Steel Strap 2813 7750 Automatic Mechanical Movement Ceramic Bezel Sports Luminous Watches Relogio
aliexpress.com,eta 7750 movement,NEW Dandong 7750 movement chronograph mechanical movement clone modified watch movement ETA 7750 Movements High Accuracy Clone,https://www.aliexpress.com/item/1005011872610201.html,,,176.69 - 353.11,,,,,//ae-pic-a1.aliexpress-media.com/kf/S66cdd686066e4efa98f16a03ae0d03ebO.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,176.69,353.11,,https://www.aliexpress.com/item/1005011872610201.html,1,0.6,,,,NEW Dandong 7750 movement chronograph mechanical movement clone modified watch movement ETA 7750 Movements High Accuracy Clone
aliexpress.com,eta 7750 movement,China Clone ETA 7750 Automatic Chronograph Watch Movement 12/6/9 Subdials with Day/Date at 3 O'clock 25 Jewels Replace Mechanism,https://www.aliexpress.com/item/1005011682113590.html,,,170.39 - 340.78,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S3f24e8103b7a4e46a8359b2b98b5007dN.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,170.39,340.78,,https://www.aliexpress.com/item/1005011682113590.html,1,0.6,,,,China Clone ETA 7750 Automatic Chronograph Watch Movement 12/6/9 Subdials with Day/Date at 3 O'clock 25 Jewels Replace Mechanism
aliexpress.com,eta 7750 movement,Shanghai 7750 Automatic Chronograph Watch Movement 6/9/12 Subdials With Day/Date at 3 O'clock 25 Jewels Replace Mechanism,https://www.aliexpress.com/item/1005011821154098.html,,,138.99 - 272.53,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S35027b9338434c6496d665289c16b5c5S.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,138.99,272.53,,https://www.aliexpress.com/item/1005011821154098.html,1,0.6,,,,Shanghai 7750 Automatic Chronograph Watch Movement 6/9/12 Subdials With Day/Date at 3 O'clock 25 Jewels Replace Mechanism
aliexpress.com,eta 7750 movement,"Watch accessory 7750 faulty movement, NO sport, 26100, disassembly, practice, learn to use DIY",https://www.aliexpress.com/item/1005009650697607.html,,,36.19 - 86.17,,14 sold,4,,//ae-pic-a1.aliexpress-media.com/kf/Se8bc62ec26354713b6762ccff4100b92z.jpg,ISA,,,,,,,,,,,quartz,False,watch_with_movement,36.19,86.17,,https://www.aliexpress.com/item/1005009650697607.html,1,0.6,,,,"Watch accessory 7750 faulty movement, NO sport, 26100, disassembly, practice, learn to use DIY"
aliexpress.com,eta 7750 movement,【Hot】6 Hands 7750 Watch Automatic Movement 6 o'clock Date Chronograph Mechanical Movement For ETA 7750 Movement Watch Reaplace p,https://www.aliexpress.com/item/1005010730537570.html,,,128.69,,,,,//ae-pic-a1.aliexpress-media.com/kf/S71785e16a6c0414d8da5c80604101777u.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,128.69,128.69,,https://www.aliexpress.com/item/1005010730537570.html,1,0.6,,,,【Hot】6 Hands 7750 Watch Automatic Movement 6 o'clock Date Chronograph Mechanical Movement For ETA 7750 Movement Watch Reaplace p
aliexpress.com,eta 7750 movement,Watch parts Automatic Mechanical Movement No Date Display 6 Hands Watch Movement For 7750 Watch Automatic Movement Replacement,https://www.aliexpress.com/item/1005009525755073.html,,,116.69 - 191.3,,5 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Sb15cd861d67a40eb8d63e5746bb57868Y.png,,,,,,,,,,,,mechanical,False,watch_with_movement,116.69,191.3,,https://www.aliexpress.com/item/1005009525755073.html,1,0.6,,,,Watch parts Automatic Mechanical Movement No Date Display 6 Hands Watch Movement For 7750 Watch Automatic Movement Replacement
aliexpress.com,eta 7750 movement,dandong 7750 chronography Automatic mechanical movement for watch maker DIY repair,https://www.aliexpress.com/item/1005010280814616.html,,,171.69,,5 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S545b57257d904d0aa70b61606e5749a3j.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,171.69,171.69,,https://www.aliexpress.com/item/1005010280814616.html,1,0.6,,,,dandong 7750 chronography Automatic mechanical movement for watch maker DIY repair
aliexpress.com,eta 7750 movement,"Watch accessories, Dandong 7750, China, NO sport, faulty sport movement, practice use, disassembly",https://www.aliexpress.com/item/1005009913918798.html,,,37.99 - 90.45,,3 sold,,,//ae-pic-a1.aliexpress-media.com/kf/Sb118295c6af5477abe59b272269278c3k.jpg,ISA,,,,,,,,,,,quartz,False,watch_with_movement,37.99,90.45,,https://www.aliexpress.com/item/1005009913918798.html,1,0.6,,,,"Watch accessories, Dandong 7750, China, NO sport, faulty sport movement, practice use, disassembly"
aliexpress.com,eta 7750 movement,"Brand new domestic 7750 movement, 7751 and 7753, six-hand, single-date at 9 o'clock, small seconds automatic movement",https://www.aliexpress.com/item/1005010355780060.html,,,223.99 - 254.53,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sdbe0bd6986224ecbad8ad54f48c40529Q.png,,,,,,,,,,,,mechanical,False,unclear,223.99,254.53,,https://www.aliexpress.com/item/1005010355780060.html,1,0.5,,,,"Brand new domestic 7750 movement, 7751 and 7753, six-hand, single-date at 9 o'clock, small seconds automatic movement"
aliexpress.com,eta 7750 movement,NEW 2026 Dandong 7750 movement chronograph mechanical movement watch movement Date at 3 O'clock 25 Jewels Replace Mechanism,https://www.aliexpress.com/item/1005011682291120.html,,,181.69 - 363.38,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S601601f6b5484423820e558d6659ca18N.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,181.69,363.38,,https://www.aliexpress.com/item/1005011682291120.html,1,0.6,,,,NEW 2026 Dandong 7750 movement chronograph mechanical movement watch movement Date at 3 O'clock 25 Jewels Replace Mechanism
aliexpress.com,eta 7750 movement,New original ETA 7750 fully automatic movement parts for watch accessories,https://www.aliexpress.com/item/1005008814846712.html,,,707.69,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sd62322487d8f4c08803cceaf688fff94K.jpg,ETA,,,,,,,,,,,mechanical,False,watch_with_movement,707.69,707.69,,https://www.aliexpress.com/item/1005008814846712.html,1,0.6,,,,New original ETA 7750 fully automatic movement parts for watch accessories
aliexpress.com,eta 7750 movement,NEW Watch movement accessories Dandong 7750 movement multi needle multifunctional 7750 mechanical movement,https://www.aliexpress.com/item/1005009313683847.html,,,167.39 - 334.78,,3 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S13540f7e6fdd4a4b811e72820dc0b947A.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,167.39,334.78,,https://www.aliexpress.com/item/1005009313683847.html,1,0.6,,,,NEW Watch movement accessories Dandong 7750 movement multi needle multifunctional 7750 mechanical movement
aliexpress.com,eta 7750 movement,dangong 7750 5hands Automatic mechanical movement chronography for watch maker DIY repair,https://www.aliexpress.com/item/1005008908730741.html,,,191.69,,9 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S18a4cbcf0bad4818a1846adb2b693f02s.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,191.69,191.69,,https://www.aliexpress.com/item/1005008908730741.html,1,0.6,,,,dangong 7750 5hands Automatic mechanical movement chronography for watch maker DIY repair
aliexpress.com,eta 7750 movement,Watch accessories 7750 movement Shanghai 7750 movement Double calendar Six needle movement Automatic chain up,https://www.aliexpress.com/item/1005004889659488.html,,,159.99,,20 sold,3.2,,//ae-pic-a1.aliexpress-media.com/kf/S34cca97ce1b147818d4fe1ef151a0d011.jpg,,,,,,,,,,,,mechanical,False,watch_with_movement,159.99,159.99,,https://www.aliexpress.com/item/1005004889659488.html,1,0.6,,,,Watch accessories 7750 movement Shanghai 7750 movement Double calendar Six needle movement Automatic chain up
aliexpress.com,eta 7750 movement,QTY:1 new Watch Movement ETA 7750 Balance Wheel Full Pendulum No. 721,https://www.aliexpress.com/item/1005010048444090.html,,,219.99,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sd059b01458ac4fdca4eb5e004b2e6192Z.jpg,ETA,,,,,,,,,,,unknown,False,watch_with_movement,219.99,219.99,,https://www.aliexpress.com/item/1005010048444090.html,1,0.6,,,,QTY:1 new Watch Movement ETA 7750 Balance Wheel Full Pendulum No. 721
